,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Fwd IAT Total,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Bytes,Subflow Bwd Bytes,Init Fwd Win Bytes,Label
87768,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,584.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
777198,2008,2665.0,640,91.27273,138.18214,976,121.13636,258.64157,413761.0,976,103.844444,203.75029,41514.18,106.204544,91.27273,121.13636,2008,2665,26883,1
158778,129,326.0,112,25.8,48.74628,326,163.0,230.51682,12921.0,326,56.875,115.406654,13318.696,65.0,25.8,163.0,129,326,8192,1
2728462,5,0.0,1,0.71428573,0.48795003,0,0.0,0.0,55300000.0,1,0.3846154,0.5063697,0.25641024,0.41666666,0.71428573,0.0,5,0,980,1
178198,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,703.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
820037,1912,2665.0,640,83.13043,135.73749,976,121.13636,258.64157,358242.0,976,99.5,202.01813,40811.32,101.71111,83.13043,121.13636,1912,2665,26883,1
810825,1976,2665.0,640,89.818184,138.03369,976,133.25,268.77124,412162.0,976,107.93023,207.26845,42960.21,110.5,89.818184,133.25,1976,2665,26883,1
2945,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,508.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
28419,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,576.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
55922,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,1538.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
26440,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,520.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
2638169,0,0.0,0,0.0,0.0,0,0.0,0.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,130,1
166590,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,551.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
102605,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,638.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
818256,1944,2665.0,640,88.36364,137.869,976,133.25,268.77124,393381.0,976,107.18604,207.28152,42965.633,109.7381,88.36364,133.25,1944,2665,26883,1
125803,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,722.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
798186,2008,2665.0,640,91.27273,138.18214,976,121.13636,258.64157,385126.0,976,103.844444,203.75029,41514.18,106.204544,91.27273,121.13636,2008,2665,26883,1
2656718,46,62.0,46,46.0,0.0,62,62.0,0.0,0.0,62,51.333332,9.237604,85.333336,77.0,46.0,62.0,46,62,-1,1
837470,1912,2665.0,640,76.48,131.98141,976,133.25,268.77124,384809.0,976,99.5,202.01813,40811.32,101.71111,76.48,133.25,1912,2665,26883,1
797745,1992,2665.0,640,90.545456,138.10994,976,121.13636,258.64157,400163.0,976,103.48889,203.7497,41513.938,105.84091,90.545456,121.13636,1992,2665,26883,1
799834,1992,2665.0,640,86.608696,136.24902,976,121.13636,258.64157,386275.0,976,101.23913,202.05006,40824.23,103.48889,86.608696,121.13636,1992,2665,26883,1
83261,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,547.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
133381,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,482.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
142916,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,508.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
2727602,0,0.0,0,0.0,0.0,0,0.0,0.0,125027.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65535,1
2660065,31,63.0,31,31.0,0.0,63,63.0,0.0,0.0,63,41.666668,18.475208,341.33334,62.5,31.0,63.0,31,63,-1,1
124746,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,716.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
131319,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,503.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
813231,1912,2665.0,640,83.13043,135.73749,976,133.25,268.77124,384438.0,976,104.02273,205.49481,42228.117,106.441864,83.13043,133.25,1912,2665,26883,1
129732,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,487.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
104183,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,543.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
205211,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,563.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
839735,1928,2665.0,640,87.63636,137.78055,976,121.13636,258.64157,312638.0,976,102.066666,203.74097,41510.383,104.38636,87.63636,121.13636,1928,2665,26883,1
2740270,2465,56344.0,522,54.77778,94.55491,1420,1063.0944,583.43866,118000000.0,1420,594.0303,663.8932,440754.2,600.09186,54.77778,1063.0944,2465,56344,8192,1
2632665,70,262.0,35,35.0,0.0,131,131.0,0.0,27186.0,131,73.4,52.581364,2764.8,91.75,35.0,131.0,70,262,-1,1
28011,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,565.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
787350,1928,2665.0,640,87.63636,137.78055,976,121.13636,258.64157,366289.0,976,102.066666,203.74097,41510.383,104.38636,87.63636,121.13636,1928,2665,26883,1
846708,1928,2665.0,640,87.63636,137.78055,976,121.13636,258.64157,378292.0,976,102.066666,203.74097,41510.383,104.38636,87.63636,121.13636,1928,2665,26883,1
61702,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,636.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
115015,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,654.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
791597,1960,2665.0,640,85.21739,136.05579,976,133.25,268.77124,386685.0,976,105.11364,205.49171,42226.848,107.558136,85.21739,133.25,1960,2665,26883,1
814299,1944,2665.0,640,81.0,134.07979,976,133.25,268.77124,387558.0,976,102.422226,203.7441,41511.66,104.75,81.0,133.25,1944,2665,26883,1
156751,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,466.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
2739981,102,272.0,51,51.0,0.0,136,136.0,0.0,24528.0,136,85.0,46.556416,2167.5,106.25,51.0,136.0,102,272,-1,1
2648550,36,89.0,36,36.0,0.0,89,89.0,0.0,0.0,89,53.666668,30.599564,936.3333,80.5,36.0,89.0,36,89,-1,1
790587,1912,2665.0,640,86.90909,137.68802,976,121.13636,258.64157,350416.0,976,101.71111,203.7372,41508.848,104.02273,86.90909,121.13636,1912,2665,26883,1
182420,129,326.0,112,25.8,48.74628,326,163.0,230.51682,10881.0,326,56.875,115.406654,13318.696,65.0,25.8,163.0,129,326,8192,1
2663405,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,168,1
113019,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,655.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
865242,1912,2665.0,640,86.90909,137.68802,976,126.90476,263.57465,332554.0,976,104.02273,205.49481,42228.117,106.441864,86.90909,126.90476,1912,2665,26883,1
37593,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,574.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
102149,285,129.0,285,95.0,164.54483,112,32.25,53.767246,528.0,285,51.75,101.8637,10376.214,59.142857,95.0,32.25,285,129,8192,1
124984,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,636.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
146580,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,490.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
111403,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,715.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
89379,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,598.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
205183,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,559.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
44964,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,653.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
1580,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,640.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
143876,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,440.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
39370,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,506.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
798481,1992,2665.0,640,90.545456,138.10994,976,133.25,268.77124,389008.0,976,108.30232,207.26088,42957.074,110.88095,90.545456,133.25,1992,2665,26883,1
171011,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,496.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
2659521,1132,1581.0,661,141.5,222.79202,1173,225.85715,430.0986,1400936.0,1173,169.5625,317.7628,100973.195,180.86667,141.5,225.85715,1132,1581,8192,1
41643,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,562.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
167875,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,655.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
46668,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,475.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
145772,285,129.0,285,95.0,164.54483,112,32.25,53.767246,421.0,285,51.75,101.8637,10376.214,59.142857,95.0,32.25,285,129,8192,1
806399,1912,2665.0,640,83.13043,135.73749,976,133.25,268.77124,385249.0,976,104.02273,205.49481,42228.117,106.441864,83.13043,133.25,1912,2665,26883,1
86167,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,594.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
855016,1912,2665.0,640,86.90909,137.68802,976,133.25,268.77124,451918.0,976,106.441864,207.29187,42969.918,108.97619,86.90909,133.25,1912,2665,26883,1
811005,1944,2665.0,640,88.36364,137.869,976,121.13636,258.64157,400851.0,976,102.422226,203.7441,41511.66,104.75,88.36364,121.13636,1944,2665,26883,1
8611,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,515.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
192838,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,605.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
40344,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,530.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
807267,1912,2665.0,640,79.666664,133.83398,976,133.25,268.77124,396105.0,976,101.71111,203.7372,41508.848,104.02273,79.666664,133.25,1912,2665,26883,1
2631309,68,132.0,34,34.0,0.0,66,66.0,0.0,63956.0,66,46.8,17.527122,307.2,58.5,34.0,66.0,68,132,-1,1
203371,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,474.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
89354,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,478.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
2634127,76,158.0,76,76.0,0.0,158,158.0,0.0,0.0,158,103.333336,47.342724,2241.3333,155.0,76.0,158.0,76,158,-1,1
858398,1928,2665.0,640,77.12,132.11873,976,121.13636,258.64157,398844.0,976,95.6875,198.70625,39484.176,97.723404,77.12,121.13636,1928,2665,26883,1
2731695,38,0.0,31,4.2222223,10.0471115,0,0.0,0.0,65200000.0,31,2.2941177,7.414215,54.97059,2.4375,4.2222223,0.0,38,0,253,1
88882,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,491.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
2742687,46,62.0,46,46.0,0.0,62,62.0,0.0,0.0,62,51.333332,9.237604,85.333336,77.0,46.0,62.0,46,62,-1,1
828004,1912,2665.0,640,76.48,131.98141,976,133.25,268.77124,374338.0,976,99.5,202.01813,40811.32,101.71111,76.48,133.25,1912,2665,26883,1
125289,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,577.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
71147,129,285.0,112,25.8,48.74628,285,142.5,201.52544,35879.0,285,51.75,101.8637,10376.214,59.142857,25.8,142.5,129,285,8192,1
4562,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,485.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
2632649,1521,5369.0,462,89.47059,144.4875,1430,255.66667,449.80176,114000000.0,1430,176.66667,350.63794,122946.97,181.3158,89.47059,255.66667,1521,5369,8192,1
810616,1944,2665.0,640,88.36364,137.869,976,121.13636,258.64157,371461.0,976,102.422226,203.7441,41511.66,104.75,88.36364,121.13636,1944,2665,26883,1
842816,1928,2665.0,640,87.63636,137.78055,976,121.13636,258.64157,368605.0,976,102.066666,203.74097,41510.383,104.38636,87.63636,121.13636,1928,2665,26883,1
2637194,42,105.0,42,42.0,0.0,105,105.0,0.0,0.0,105,63.0,36.373066,1323.0,94.5,42.0,105.0,42,105,-1,1
796167,1928,2665.0,640,91.809525,139.75107,976,121.13636,258.64157,324051.0,976,104.38636,205.49443,42227.965,106.81396,91.809525,121.13636,1928,2665,26883,1
81837,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,490.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
778850,1960,2665.0,640,89.09091,137.95338,976,133.25,268.77124,375288.0,976,107.558136,207.27533,42963.062,110.11905,89.09091,133.25,1960,2665,26883,1
2630820,651,3594.0,205,46.5,67.66632,1430,276.46155,473.00558,116000000.0,1430,151.60715,340.18713,115727.28,157.22223,46.5,276.46155,651,3594,8192,1
125252,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,545.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
788906,1928,2665.0,640,87.63636,137.78055,976,121.13636,258.64157,368310.0,976,102.066666,203.74097,41510.383,104.38636,87.63636,121.13636,1928,2665,26883,1
2640062,1434,27663.0,394,57.36,133.23941,1460,838.2727,720.7301,116000000.0,1460,493.1695,669.14984,447761.5,501.67242,57.36,838.2727,1434,27663,8192,1
844280,1912,2665.0,640,86.90909,137.68802,976,121.13636,258.64157,268205.0,976,101.71111,203.7372,41508.848,104.02273,86.90909,121.13636,1912,2665,26883,1
59636,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,470.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
813721,1944,2665.0,640,77.76,132.33331,976,121.13636,258.64157,369807.0,976,96.020836,198.74762,39500.617,98.06383,77.76,121.13636,1944,2665,26883,1
129631,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,524.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
789572,1928,2665.0,640,80.333336,133.95868,976,133.25,268.77124,318427.0,976,102.066666,203.74097,41510.383,104.38636,80.333336,133.25,1928,2665,26883,1
781515,1960,2665.0,640,89.09091,137.95338,976,133.25,268.77124,324947.0,976,107.558136,207.27533,42963.062,110.11905,89.09091,133.25,1960,2665,26883,1
194894,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,517.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
103645,326,140.0,326,108.666664,188.21619,123,35.0,59.211487,445.0,326,58.25,116.219925,13507.071,66.57143,108.666664,35.0,326,140,8192,1
845934,1912,2665.0,640,86.90909,137.68802,976,121.13636,258.64157,342528.0,976,101.71111,203.7372,41508.848,104.02273,86.90909,121.13636,1912,2665,26883,1
2508,327,129.0,327,109.0,188.79353,112,32.25,53.767246,372.0,327,57.0,115.73985,13395.714,65.14286,109.0,32.25,327,129,8192,1
2631936,47,175.0,47,47.0,0.0,175,175.0,0.0,0.0,175,89.666664,73.90083,5461.3335,134.5,47.0,175.0,47,175,-1,1
2659069,45,86.0,45,45.0,0.0,86,86.0,0.0,0.0,86,58.666668,23.671362,560.3333,88.0,45.0,86.0,45,86,-1,1
2728407,1132,1581.0,661,141.5,222.79202,1173,225.85715,430.0986,1400509.0,1173,169.5625,317.7628,100973.195,180.86667,141.5,225.85715,1132,1581,8192,1
177098,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,501.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
2623670,1128,1581.0,661,141.0,222.62332,1173,225.85715,430.0986,1779957.0,1173,169.3125,317.73126,100953.164,180.6,141.0,225.85715,1128,1581,8192,1
2642554,0,0.0,0,0.0,0.0,0,0.0,0.0,218808.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,256,1
199235,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,498.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
797598,1944,2665.0,640,81.0,134.07979,976,133.25,268.77124,387446.0,976,102.422226,203.7441,41511.66,104.75,81.0,133.25,1944,2665,26883,1
801808,1960,2665.0,640,89.09091,137.95338,976,121.13636,258.64157,368412.0,976,102.77778,203.7466,41512.676,105.11364,89.09091,121.13636,1960,2665,26883,1
794344,1912,2665.0,640,86.90909,137.68802,976,121.13636,258.64157,351719.0,976,101.71111,203.7372,41508.848,104.02273,86.90909,121.13636,1912,2665,26883,1
2729034,43,99.0,43,43.0,0.0,99,99.0,0.0,0.0,99,61.666668,32.331615,1045.3334,92.5,43.0,99.0,43,99,-1,1
2635327,427,2266.0,427,106.75,213.5,1460,453.2,662.2471,24030.0,1460,269.3,498.70276,248704.45,299.22223,106.75,453.2,427,2266,8192,1
5429,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,627.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
14466,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,537.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
796855,1944,2665.0,640,88.36364,137.869,976,121.13636,258.64157,370943.0,976,102.422226,203.7441,41511.66,104.75,88.36364,121.13636,1944,2665,26883,1
837309,1912,2665.0,640,86.90909,137.68802,976,121.13636,258.64157,363444.0,976,101.71111,203.7372,41508.848,104.02273,86.90909,121.13636,1912,2665,26883,1
108599,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,616.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
192808,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,576.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
788711,1912,2665.0,640,86.90909,137.68802,976,121.13636,258.64157,436819.0,976,101.71111,203.7372,41508.848,104.02273,86.90909,121.13636,1912,2665,26883,1
776910,2008,2665.0,640,80.32,132.755,976,121.13636,258.64157,371689.0,976,97.354164,198.77031,39509.637,99.42553,80.32,121.13636,2008,2665,26883,1
785547,1992,2665.0,640,90.545456,138.10994,976,121.13636,258.64157,416953.0,976,103.48889,203.7497,41513.938,105.84091,90.545456,121.13636,1992,2665,26883,1
56641,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,473.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
2647507,579,3582.0,192,48.25,73.665245,1460,358.2,590.19257,93300000.0,1460,180.91304,413.01926,170584.9,189.13637,48.25,358.2,579,3582,8192,1
795726,1976,2665.0,640,89.818184,138.03369,976,121.13636,258.64157,378337.0,976,103.13333,203.74846,41513.438,105.47727,89.818184,121.13636,1976,2665,26883,1
177521,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,524.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
848450,1912,2665.0,640,86.90909,137.68802,976,121.13636,258.64157,351521.0,976,101.71111,203.7372,41508.848,104.02273,86.90909,121.13636,1912,2665,26883,1
773500,1928,2665.0,640,87.63636,137.78055,976,121.13636,258.64157,339430.0,976,102.066666,203.74097,41510.383,104.38636,87.63636,121.13636,1928,2665,26883,1
848059,1912,2665.0,640,86.90909,137.68802,976,121.13636,258.64157,335541.0,976,101.71111,203.7372,41508.848,104.02273,86.90909,121.13636,1912,2665,26883,1
821209,1912,2665.0,640,86.90909,137.68802,976,121.13636,258.64157,398390.0,976,101.71111,203.7372,41508.848,104.02273,86.90909,121.13636,1912,2665,26883,1
63843,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,3846.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
847618,1944,2665.0,640,77.76,132.25269,976,133.25,268.77124,376967.0,976,100.195656,202.03275,40817.227,102.422226,77.76,133.25,1944,2665,26883,1
838258,1928,2665.0,640,87.63636,137.78055,976,121.13636,258.64157,394445.0,976,102.066666,203.74097,41510.383,104.38636,87.63636,121.13636,1928,2665,26883,1
146635,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,554.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
109887,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,609.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
9209,326,129.0,326,108.666664,188.21619,112,32.25,53.767246,565.0,326,56.875,115.406654,13318.696,65.0,108.666664,32.25,326,129,8192,1
831205,1912,2665.0,640,86.90909,137.68802,976,133.25,268.77124,375748.0,976,106.441864,207.29187,42969.918,108.97619,86.90909,133.25,1912,2665,26883,1
