,service,flag,src_bytes,dst_bytes,count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,attack
110605,44,1,0,0,511,0.0,1.0,1,0.0,1.0,1
24267,49,9,1,0,156,0.94,0.01,208,0.82,0.03,1
118165,44,1,0,0,454,0.0,1.0,1,0.0,1.0,1
82148,49,4,0,0,329,0.01,0.52,2,0.01,0.52,1
112070,49,1,0,0,5,0.2,0.6,1,0.01,0.03,1
114916,44,4,1,0,2,1.0,0.0,2,0.01,0.74,1
2900,14,9,8,0,1,1.0,0.0,30,1.0,0.0,1
46876,12,9,1,0,6,0.17,0.67,1,0.01,0.06,1
21776,49,1,0,0,246,0.0,1.0,1,0.0,1.0,1
99708,49,4,1,0,2,1.0,0.0,2,0.01,0.74,1
35186,49,9,1,0,17,0.06,0.18,1,0.0,0.63,1
63331,14,9,8,0,1,1.0,0.0,29,1.0,0.0,1
114430,49,9,1,26,26,0.5,0.12,13,0.05,0.82,1
73353,44,1,0,0,510,0.0,1.0,1,0.0,1.0,1
67642,14,9,8,0,1,1.0,0.0,252,1.0,0.0,1
116100,8,4,1,0,2,1.0,0.0,2,0.01,0.33,1
8103,49,9,1,0,58,0.07,0.09,4,0.02,0.22,1
32532,44,4,1,0,2,1.0,0.0,2,0.01,0.68,1
47817,14,9,8,0,1,1.0,0.0,61,1.0,0.0,1
60530,14,9,8,0,1,1.0,0.0,31,1.0,0.0,1
113889,44,4,1,0,2,1.0,0.0,2,0.01,0.66,1
113766,49,1,0,0,166,0.01,0.99,1,0.0,0.66,1
78587,14,9,8,0,1,1.0,0.0,138,1.0,0.0,1
14196,44,1,0,0,389,0.0,1.0,1,0.0,1.0,1
86752,44,1,0,0,331,0.0,1.0,1,0.0,1.0,1
73725,62,9,0,4,1,1.0,0.0,2,0.06,1.0,1
99203,49,9,1,0,17,0.18,0.29,23,0.09,0.68,1
18716,49,1,0,0,184,0.01,1.0,1,0.0,0.75,1
23427,44,4,1,0,2,1.0,0.0,2,0.01,0.73,1
87402,49,4,0,0,1,1.0,0.0,1,0.01,0.04,1
42041,14,9,8,0,1,1.0,0.0,78,1.0,0.0,1
123213,14,9,8,0,1,1.0,0.0,151,1.0,0.0,1
114109,49,9,1,0,55,0.16,0.09,9,0.04,0.24,1
48078,49,1,0,0,1,1.0,0.0,1,0.0,0.71,1
44049,14,9,8,0,1,1.0,0.0,129,1.0,0.0,1
43533,49,1,0,0,288,0.0,1.0,1,0.0,1.0,1
66809,44,9,1,0,4,0.25,0.5,1,0.0,0.16,1
4203,14,9,18,0,1,1.0,0.0,102,1.0,0.0,1
25667,49,9,1,0,35,0.66,0.09,23,0.09,0.17,1
109149,49,1,0,0,226,0.0,1.0,1,0.0,0.96,1
102222,14,9,8,0,1,1.0,0.0,62,1.0,0.0,1
50471,14,9,8,0,1,1.0,0.0,122,1.0,0.0,1
51765,38,4,0,0,306,0.01,0.52,2,0.01,0.52,1
105812,49,1,0,0,105,0.01,1.0,1,0.0,0.43,1
1090,14,9,8,0,1,1.0,0.0,75,1.0,0.0,1
20634,18,9,6,1405,8,0.25,0.62,4,0.03,0.06,1
11531,44,4,1,0,2,1.0,0.0,2,0.01,0.71,1
71824,49,1,0,0,2,0.5,1.0,1,0.0,0.35,1
112626,14,9,8,0,1,1.0,0.0,51,1.0,0.0,1
121922,14,9,8,0,1,1.0,0.0,146,1.0,0.0,1
86233,44,1,0,0,437,0.0,1.0,1,0.0,1.0,1
100823,49,4,0,0,312,0.01,0.52,2,0.01,0.52,1
100155,44,4,0,0,1,1.0,0.0,1,0.0,1.0,1
110728,49,1,0,0,2,0.5,1.0,1,0.0,0.74,1
60910,14,9,8,0,1,1.0,0.0,63,1.0,0.0,1
13693,49,9,1,0,22,0.09,0.36,2,0.01,0.25,1
125667,49,1,0,0,1,1.0,0.0,2,0.02,1.0,1
114065,49,9,1,0,136,0.73,0.04,146,0.57,0.05,1
92571,14,9,8,0,1,1.0,0.0,170,1.0,0.0,1
61550,14,9,8,0,1,1.0,0.0,28,1.0,0.0,1
24271,14,9,8,0,1,1.0,0.0,246,1.0,0.0,1
79412,14,9,8,0,1,1.0,0.0,94,1.0,0.0,1
122954,44,9,1,0,13,0.15,0.77,2,0.01,0.15,1
36306,60,2,0,15,1,1.0,0.0,3,0.25,1.0,1
26314,49,9,207,0,2,1.0,0.0,112,0.82,0.01,1
52759,54,9,0,90,1,1.0,0.0,115,0.17,1.0,1
76193,49,9,1,0,36,0.03,0.11,1,0.0,0.67,1
14564,49,9,215,0,1,1.0,0.0,205,0.84,0.01,1
123415,49,9,1,0,11,0.18,0.73,2,0.01,0.06,1
96588,49,9,1,0,18,0.11,0.17,2,0.01,0.62,1
35998,49,9,1,0,33,0.64,0.09,21,0.08,0.18,1
114945,49,1,0,0,382,0.0,0.52,1,0.0,0.52,1
87386,44,1,0,0,511,0.0,1.0,1,0.0,1.0,1
75061,14,9,8,0,1,1.0,0.0,129,1.0,0.0,1
52200,44,1,0,0,365,0.0,1.0,1,0.0,1.0,1
29430,49,9,1,0,30,0.17,0.13,5,0.02,0.66,1
89849,49,9,1,0,167,0.88,0.02,178,0.7,0.04,1
30670,67,4,0,0,286,0.01,0.52,2,0.01,0.52,1
28219,49,9,1,0,52,0.12,0.1,6,0.02,0.02,1
87907,49,4,0,0,1,1.0,0.0,1,0.0,0.38,1
26920,19,2,0,0,2,0.5,1.0,1,0.0,0.18,1
22077,49,1,0,0,1,1.0,0.0,2,0.02,1.0,1
32708,15,9,18,0,1,1.0,0.0,4,1.0,0.0,1
80517,49,4,0,0,411,0.0,0.52,2,0.01,0.51,1
74690,49,9,1,0,131,0.92,0.02,189,0.74,0.04,1
5856,49,9,207,0,2,1.0,0.0,90,0.85,0.02,1
87350,49,9,1,0,49,0.18,0.08,20,0.08,0.6,1
111086,49,4,0,0,1,1.0,0.0,1,0.0,0.57,1
55256,41,10,0,0,1,1.0,0.0,1,0.0,1.0,1
15789,49,4,1,0,2,1.0,0.0,2,0.01,0.2,1
44052,44,9,1,0,26,0.15,0.12,4,0.02,0.06,1
24150,14,9,8,0,1,1.0,0.0,255,1.0,0.0,1
90815,14,9,8,0,1,1.0,0.0,79,1.0,0.0,1
121446,14,9,8,0,1,1.0,0.0,80,1.0,0.0,1
57034,49,9,1,0,8,0.25,0.38,22,0.09,0.71,1
506,14,9,8,0,1,1.0,0.0,59,1.0,0.0,1
55779,49,4,0,0,359,0.01,0.52,2,0.01,0.52,1
114010,49,1,0,0,1,1.0,0.0,2,0.02,1.0,1
6494,14,9,8,0,1,1.0,0.0,63,1.0,0.0,1
107950,44,1,0,0,510,0.0,1.0,1,0.0,1.0,1
79958,14,9,8,0,1,1.0,0.0,84,1.0,0.0,1
58327,15,9,18,0,1,1.0,0.0,10,1.0,0.0,1
75292,44,4,1,0,2,1.0,0.0,2,0.01,0.73,1
20705,44,1,0,0,511,0.0,0.96,1,0.0,0.91,1
50741,49,9,1,0,30,0.17,0.17,45,0.18,0.27,1
66797,49,5,0,0,365,0.0,1.0,1,0.0,1.0,1
53735,13,1,0,0,20,0.05,0.55,1,0.01,0.07,1
47276,49,9,1,0,3,1.0,0.0,3,0.01,0.73,1
91267,49,9,1,0,65,0.02,0.09,1,0.0,0.18,1
61478,49,4,1,0,2,1.0,0.0,2,0.01,0.5,1
29445,14,9,8,0,1,1.0,0.0,146,1.0,0.0,1
104058,14,9,8,0,1,1.0,0.0,14,1.0,0.0,1
32029,49,4,0,0,1,1.0,0.0,1,0.01,0.12,1
58210,49,4,0,0,1,1.0,0.0,1,0.0,0.63,1
30460,49,10,0,0,1,1.0,0.0,1,0.01,0.93,1
30285,49,4,0,0,1,1.0,0.0,1,0.0,0.33,1
61652,14,9,8,0,1,1.0,0.0,31,1.0,0.0,1
123561,14,9,8,0,1,1.0,0.0,54,1.0,0.0,1
103610,49,9,1,0,15,0.27,0.47,4,0.02,0.23,1
115605,49,9,1,0,21,0.1,0.14,5,0.02,0.92,1
23589,14,9,18,0,1,1.0,0.0,112,1.0,0.0,1
52132,14,9,8,0,1,1.0,0.0,89,1.0,0.0,1
43485,10,3,621568663,0,1,1.0,0.0,1,0.01,0.08,1
32482,14,9,18,0,1,1.0,0.0,151,1.0,0.0,1
76526,49,9,1,26,22,0.41,0.14,9,0.04,0.84,1
48712,9,4,0,0,49,0.04,0.55,2,0.01,0.11,1
124598,17,9,6,0,510,0.0,1.0,1,0.0,1.0,1
2271,49,1,0,0,164,0.01,1.0,1,0.0,0.81,1
51535,14,9,8,0,1,1.0,0.0,9,1.0,0.0,1
36682,49,4,0,0,429,0.0,0.52,2,0.01,0.51,1
11341,14,9,8,0,1,1.0,0.0,2,0.5,0.75,1
9467,44,4,1,0,2,1.0,0.0,2,0.01,0.63,1
29552,14,9,8,0,1,1.0,0.0,43,1.0,0.0,1
68953,14,9,8,0,1,1.0,0.0,58,1.0,0.0,1
28862,36,1,0,0,1,1.0,0.0,2,0.04,1.0,1
71064,14,9,18,0,1,1.0,0.0,171,1.0,0.0,1
103887,49,4,1,0,2,1.0,0.0,2,0.01,0.37,1
5387,14,9,8,0,1,1.0,0.0,50,1.0,0.0,1
85909,23,4,0,0,217,0.01,0.52,2,0.01,0.44,1
99102,14,9,8,0,1,1.0,0.0,61,1.0,0.0,1
8913,14,9,8,0,1,1.0,0.0,41,1.0,0.0,1
9028,49,4,1,0,2,1.0,0.0,2,0.01,0.5,1
121518,49,10,0,0,1,1.0,0.0,1,0.0,0.95,1
96044,49,1,0,0,511,0.0,1.0,1,0.0,1.0,1
6805,49,4,0,0,1,1.0,0.0,1,0.0,0.32,1
16207,20,1,0,0,1,1.0,0.0,40,1.0,0.0,1
42919,14,9,8,0,1,1.0,0.0,80,1.0,0.0,1
2586,14,9,8,0,1,1.0,0.0,33,1.0,0.0,1
77952,10,5,0,0,225,0.0,0.42,1,0.0,0.37,1
4872,49,4,1,0,2,1.0,0.0,2,0.01,0.68,1
11784,24,1,0,0,1,1.0,0.0,2,0.02,1.0,1
68045,49,9,1,0,21,0.9,0.1,22,0.09,0.22,1
70572,44,1,0,0,505,0.0,1.0,1,0.0,1.0,1
99826,49,9,215,0,1,1.0,0.0,193,0.83,0.01,1
110726,44,1,0,0,510,0.0,1.0,1,0.0,1.0,1
112075,49,10,0,0,1,1.0,0.0,1,0.0,0.96,1
10067,14,9,18,0,1,1.0,0.0,138,1.0,0.0,1
35679,14,9,8,0,1,1.0,0.0,54,1.0,0.0,1
111690,14,9,8,0,1,1.0,0.0,28,1.0,0.0,1
23940,44,1,0,0,509,0.0,1.0,1,0.0,1.0,1
73092,56,2,6,15,511,0.0,1.0,1,0.0,1.0,1
113570,49,9,1,0,16,0.06,0.19,1,0.0,0.5,1
24674,49,10,0,0,1,1.0,0.0,1,0.02,0.82,1
27553,49,1,0,0,338,0.0,0.52,1,0.0,0.52,1
125428,19,3,1379963888,0,1,1.0,0.0,1,0.01,0.12,1
58768,49,9,1,0,11,0.36,0.18,32,0.13,0.55,1
78822,26,4,0,0,1,1.0,0.0,1,0.0,0.71,1
19298,14,9,8,0,1,1.0,0.0,1,1.0,0.0,1
74111,49,1,0,0,93,0.01,1.0,1,0.0,0.46,1
72237,49,4,1,0,2,1.0,0.0,2,0.01,0.5,1
1886,14,9,8,0,1,1.0,0.0,129,1.0,0.0,1
31653,49,10,0,0,1,1.0,0.0,1,0.0,0.96,1
99011,14,9,8,0,1,1.0,0.0,58,1.0,0.0,1
115773,44,9,5,0,146,0.01,0.01,12,0.05,0.02,1
123199,49,9,1,0,20,0.45,0.35,9,0.04,0.22,1
122290,14,9,8,0,1,1.0,0.0,30,1.0,0.0,1
104201,49,4,0,0,1,1.0,0.0,1,0.01,0.34,1
83512,44,4,0,0,1,1.0,0.0,1,0.0,1.0,1
9042,44,1,0,0,511,0.0,1.0,1,0.0,1.0,1
125742,49,9,1,0,2,1.0,0.0,5,0.02,0.98,1
119417,49,9,1,0,22,0.32,0.14,14,0.05,0.82,1
103752,49,9,1,0,165,0.88,0.02,177,0.69,0.04,1
35071,49,4,1,0,2,1.0,0.0,2,0.01,0.74,1
8931,44,1,0,0,490,0.0,1.0,1,0.0,1.0,1
80000,14,9,8,0,1,1.0,0.0,255,1.0,0.0,1
76314,44,4,1,0,2,1.0,0.0,2,0.01,0.73,1
52610,49,1,0,0,2,0.5,1.0,1,0.0,0.44,1
9858,49,9,1,0,1,1.0,0.0,1,0.0,0.52,1
59523,2,4,0,0,1,1.0,0.0,1,0.0,1.0,1
18731,14,9,8,0,1,1.0,0.0,62,1.0,0.0,1
46495,49,9,1,0,11,0.09,0.64,1,0.0,0.05,1
15991,14,9,8,0,1,1.0,0.0,129,1.0,0.0,1
122263,10,4,0,0,166,0.01,0.58,2,0.01,0.38,1
32470,49,4,0,0,1,1.0,0.0,1,0.01,0.18,1
84838,49,4,0,0,1,1.0,0.0,1,0.02,0.3,1
22406,49,1,0,0,1,1.0,0.0,1,0.0,0.89,1
102933,14,9,8,0,1,1.0,0.0,81,1.0,0.0,1
93744,44,4,1,0,2,1.0,0.0,2,0.01,0.73,1
89129,44,1,0,0,356,0.0,1.0,1,0.0,1.0,1
3612,49,9,1,4,28,0.39,0.11,11,0.04,0.7,1
120810,49,1,0,0,2,0.5,1.0,1,0.0,0.46,1
75272,44,1,0,0,510,0.0,1.0,1,0.0,1.0,1
64876,14,9,8,0,1,1.0,0.0,83,1.0,0.0,1
99280,44,1,0,0,511,0.0,1.0,1,0.0,1.0,1
106999,44,4,1,0,2,1.0,0.0,2,0.01,0.7,1
25980,49,4,1,0,2,1.0,0.0,2,0.01,0.69,1
52627,14,9,18,0,1,1.0,0.0,15,1.0,0.0,1
29180,44,1,0,0,511,0.0,1.0,1,0.0,1.0,1
64474,44,4,1,0,2,1.0,0.0,2,0.01,0.68,1
33089,49,4,0,0,1,1.0,0.0,1,0.01,0.58,1
119231,44,1,0,0,511,0.0,1.0,1,0.0,1.0,1
74853,49,1,0,0,379,0.0,1.0,1,0.0,1.0,1
97951,14,9,8,0,1,1.0,0.0,141,1.0,0.0,1
53392,44,1,0,0,509,0.0,0.95,1,0.0,0.91,1
122447,49,4,0,0,1,1.0,0.0,1,0.01,0.07,1
104156,14,9,8,0,1,1.0,0.0,44,1.0,0.0,1
14452,14,9,8,0,1,1.0,0.0,234,1.0,0.0,1
30836,14,9,8,0,1,1.0,0.0,134,1.0,0.0,1
35235,49,1,0,0,294,0.0,1.0,1,0.0,1.0,1
70709,49,9,1,0,42,0.14,0.12,45,0.18,0.27,1
46454,14,9,8,0,1,1.0,0.0,83,1.0,0.0,1
95496,44,1,0,0,511,0.0,1.0,1,0.0,1.0,1
38334,14,9,8,0,1,1.0,0.0,189,1.0,0.0,1
5851,49,9,1,0,26,0.19,0.12,5,0.02,0.89,1
88233,49,4,0,0,1,1.0,0.0,1,0.0,0.4,1
19334,49,1,0,0,201,0.0,1.0,1,0.0,0.9,1
118650,49,4,0,0,1,1.0,0.0,1,0.0,0.52,1
86868,49,1,0,0,1,1.0,0.0,2,0.04,1.0,1
99749,49,1,0,0,303,0.0,0.5,1,0.0,0.51,1
75872,44,4,1,0,2,1.0,0.0,2,0.01,0.68,1
106536,49,1,0,0,283,0.0,1.0,1,0.0,1.0,1
33660,14,9,8,0,1,1.0,0.0,145,1.0,0.0,1
1788,49,1,0,0,80,0.01,1.0,1,0.0,0.34,1
12663,14,9,8,0,1,1.0,0.0,98,1.0,0.0,1
29729,44,1,0,0,510,0.0,1.0,1,0.0,1.0,1
87164,44,4,1,0,2,1.0,0.0,2,0.01,0.74,1
3503,49,4,0,0,1,1.0,0.0,1,0.01,0.23,1
86794,14,9,18,0,1,1.0,0.0,55,1.0,0.0,1
37349,33,1,0,0,1,1.0,0.0,2,0.01,1.0,1
61953,49,9,1,0,25,0.36,0.12,9,0.04,0.28,1
91274,14,9,18,0,1,1.0,0.0,76,1.0,0.0,1
81010,44,1,0,0,511,0.0,1.0,1,0.0,1.0,1
80994,14,9,18,0,1,1.0,0.0,201,1.0,0.0,1
68658,44,5,0,0,509,0.0,1.0,1,0.0,1.0,1
69549,49,1,0,0,458,0.0,1.0,1,0.0,1.0,1
19740,14,9,18,0,1,1.0,0.0,54,1.0,0.0,1
55428,49,1,0,0,450,0.0,0.52,1,0.0,0.51,1
24523,49,4,0,0,1,1.0,0.0,1,0.0,1.0,1
47478,44,9,1,0,55,0.02,0.13,1,0.0,0.09,1
85593,49,4,0,0,1,1.0,0.0,1,0.0,0.63,1
65417,49,1,0,0,258,0.0,1.0,1,0.0,1.0,1
69765,14,9,8,0,1,1.0,0.0,188,1.0,0.0,1
24008,49,9,1,0,39,0.36,0.1,59,0.23,0.29,1
41171,44,4,1,0,2,1.0,0.0,2,0.01,0.71,1
69603,14,9,18,0,1,1.0,0.0,104,1.0,0.0,1
30004,14,9,8,0,1,1.0,0.0,201,1.0,0.0,1
122049,14,9,8,0,1,1.0,0.0,146,1.0,0.0,1
69118,49,1,0,0,1,1.0,0.0,1,0.02,1.0,1
93410,49,1,0,0,1,1.0,0.0,2,0.05,1.0,1
96297,49,9,207,0,2,1.0,0.0,174,0.84,0.01,1
39136,11,9,0,0,1,1.0,0.0,2,0.03,1.0,1
44315,49,1,0,0,228,0.0,1.0,1,0.0,0.9,1
20294,19,9,103,292,1,1.0,0.0,2,0.02,0.11,1
1923,49,4,0,0,2,1.0,0.0,2,0.01,0.02,1
99811,49,1,0,0,290,0.0,1.0,1,0.0,0.97,1
93359,14,9,8,0,1,1.0,0.0,109,1.0,0.0,1
43793,49,1,0,0,511,0.0,1.0,1,0.0,1.0,1
72269,44,1,0,0,510,0.0,1.0,1,0.0,1.0,1
38002,14,9,8,0,1,1.0,0.0,56,1.0,0.0,1
48941,49,9,1,0,29,0.76,0.1,22,0.09,0.57,1
34456,49,4,0,0,1,1.0,0.0,1,0.0,0.31,1
96708,49,1,0,0,288,0.0,1.0,1,0.0,1.0,1
68064,67,1,0,0,509,0.0,1.0,1,0.0,1.0,1
16841,14,9,8,0,1,1.0,0.0,43,1.0,0.0,1
76625,49,9,1,0,6,1.0,0.0,6,0.02,0.07,1
114547,44,1,0,0,510,0.0,1.0,1,0.0,1.0,1
12407,14,9,18,0,1,1.0,0.0,86,1.0,0.0,1
76766,14,9,8,0,1,1.0,0.0,50,1.0,0.0,1
116857,44,1,0,0,511,0.0,1.0,1,0.0,1.0,1
42110,14,9,8,0,1,1.0,0.0,77,1.0,0.0,1
46694,49,9,1,0,22,0.91,0.14,20,0.08,0.74,1
119187,44,1,0,0,510,0.0,1.0,1,0.0,1.0,1
74626,49,9,1,0,4,1.0,0.0,75,0.29,0.13,1
46796,14,9,8,0,1,1.0,0.0,21,1.0,0.0,1
46688,44,1,0,0,411,0.0,1.0,1,0.0,1.0,1
8231,14,9,8,0,1,1.0,0.0,61,1.0,0.0,1
51494,14,9,8,0,1,1.0,0.0,255,1.0,0.0,1
76807,49,4,0,0,1,1.0,0.0,1,0.0,0.64,1
125660,14,9,8,0,1,1.0,0.0,22,1.0,0.0,1
18884,49,9,1,0,114,0.91,0.02,180,0.71,0.04,1
111680,49,4,0,0,1,1.0,0.0,1,0.0,0.14,1
104171,14,9,8,0,1,1.0,0.0,61,1.0,0.0,1
20648,23,1,0,0,470,0.0,1.0,1,0.0,1.0,1
120082,44,9,1,0,16,0.38,0.19,6,0.02,0.15,1
79112,14,9,8,0,1,1.0,0.0,38,1.0,0.0,1
91009,44,4,1,0,2,1.0,0.0,2,0.01,0.74,1
46114,49,4,0,0,2,0.5,1.0,1,0.0,0.48,1
83002,49,1,0,0,298,0.0,1.0,1,0.0,1.0,1
70257,49,1,0,0,414,0.0,1.0,1,0.0,1.0,1
113651,49,1,0,0,428,0.0,0.52,1,0.0,0.51,1
2635,49,4,1,0,2,1.0,0.0,2,0.01,0.73,1
125370,49,9,1,0,152,0.93,0.01,205,0.8,0.03,1
5512,49,4,0,0,1,1.0,0.0,1,0.01,0.09,1
72929,49,1,0,0,424,0.0,0.52,1,0.0,0.52,1
91321,44,1,0,0,511,0.0,1.0,1,0.0,1.0,1
102713,14,9,8,0,1,1.0,0.0,25,1.0,0.0,1
2750,14,9,8,0,1,1.0,0.0,174,1.0,0.0,1
86015,44,1,0,0,510,0.0,1.0,1,0.0,1.0,1
31088,49,4,0,0,1,1.0,0.0,1,0.0,0.26,1
46185,49,4,0,0,1,1.0,0.0,1,0.01,0.3,1
86687,44,9,1,0,13,0.08,0.54,1,0.0,0.2,1
97329,49,1,0,0,390,0.0,0.52,1,0.0,0.52,1
23061,14,9,8,0,1,1.0,0.0,121,1.0,0.0,1
119875,49,4,0,0,431,0.0,0.52,2,0.01,0.51,1
80596,14,9,8,0,1,1.0,0.0,49,1.0,0.0,1
88069,14,9,8,0,1,1.0,0.0,83,1.0,0.0,1
6086,14,9,8,0,1,1.0,0.0,128,1.0,0.0,1
42404,49,4,1,0,2,1.0,0.0,2,0.01,0.5,1
62238,14,9,18,0,1,1.0,0.0,91,1.0,0.0,1
98825,37,4,0,0,250,0.01,0.53,2,0.01,0.52,1
104616,14,9,8,0,1,1.0,0.0,198,1.0,0.0,1
52995,14,9,8,0,1,1.0,0.0,19,1.0,0.0,1
76146,44,1,0,0,511,0.0,1.0,1,0.0,1.0,1
62156,49,4,1,0,2,1.0,0.0,2,0.01,0.82,1
113494,49,1,0,0,331,0.0,1.0,1,0.0,1.0,1
99588,14,9,8,0,1,1.0,0.0,100,1.0,0.0,1
105113,14,9,8,0,1,1.0,0.0,238,1.0,0.0,1
99656,49,4,0,0,1,1.0,0.0,1,0.0,0.35,1
97946,49,1,0,0,1,1.0,0.0,2,0.07,1.0,1
56452,17,2,0,0,2,0.5,1.0,1,0.0,0.8,1
10710,44,1,0,0,509,0.0,1.0,1,0.0,1.0,1
119607,49,9,1,0,17,1.0,0.0,17,0.2,0.06,1
60425,49,9,1,0,25,0.08,0.4,2,0.01,0.64,1
73341,44,9,1,0,21,0.05,0.24,1,0.0,0.21,1
73907,14,9,18,0,1,1.0,0.0,93,1.0,0.0,1
77945,14,9,8,0,1,1.0,0.0,47,1.0,0.0,1
20279,54,4,0,0,1,1.0,0.0,10,0.04,0.11,1
37143,14,9,8,0,1,1.0,0.0,111,1.0,0.0,1
11439,49,1,0,0,1,1.0,0.0,1,0.0,0.85,1
26149,14,9,8,0,1,1.0,0.0,85,1.0,0.0,1
28321,14,9,8,0,1,1.0,0.0,64,1.0,0.0,1
40942,44,4,1,0,2,1.0,0.0,2,0.01,0.74,1
37872,14,9,8,0,1,1.0,0.0,86,1.0,0.0,1
20151,49,4,1,0,2,1.0,0.0,2,0.01,0.5,1
38658,49,1,0,0,202,0.0,1.0,1,0.0,0.82,1
16583,49,1,0,0,453,0.0,1.0,1,0.0,1.0,1
25733,44,4,1,0,2,1.0,0.0,2,0.01,0.73,1
39037,14,9,8,0,1,1.0,0.0,95,1.0,0.0,1
77214,44,1,0,0,468,0.0,1.0,1,0.0,1.0,1
52889,49,1,0,0,1,1.0,0.0,1,0.0,0.61,1
79098,49,9,1,0,62,0.26,0.08,39,0.15,0.22,1
28204,23,1,0,0,511,0.0,1.0,1,0.0,1.0,1
98525,44,1,0,0,511,0.0,1.0,1,0.0,1.0,1
82390,49,1,0,0,70,0.01,1.0,1,0.01,0.42,1
99083,60,9,0,15,1,1.0,0.0,2,0.25,1.0,1
112515,14,9,8,0,1,1.0,0.0,8,1.0,0.0,1
109789,14,9,8,0,1,1.0,0.0,28,1.0,0.0,1
41334,14,9,8,0,1,1.0,0.0,140,1.0,0.0,1
107990,14,9,8,0,1,1.0,0.0,255,1.0,0.0,1
64349,49,9,1,0,33,0.12,0.12,4,0.02,0.08,1
46415,49,1,0,0,340,0.0,1.0,1,0.0,1.0,1
58280,49,9,1,0,13,0.08,0.46,1,0.0,0.75,1
43427,21,1,0,0,2,0.5,1.0,1,0.0,0.16,1
97516,18,9,6,0,17,0.18,0.12,7,0.03,0.06,1
43894,49,9,1,0,10,0.1,0.8,1,0.0,0.32,1
123836,14,9,8,0,1,1.0,0.0,42,1.0,0.0,1
36102,14,9,8,0,1,1.0,0.0,255,1.0,0.0,1
76971,14,9,8,0,1,1.0,0.0,131,1.0,0.0,1
1700,49,9,215,0,1,1.0,0.0,131,0.85,0.01,1
123933,44,4,1,0,2,1.0,0.0,2,0.01,0.72,1
24562,14,9,8,0,1,1.0,0.0,203,1.0,0.0,1
23952,49,4,1,0,2,1.0,0.0,2,0.01,0.74,1
63248,14,9,8,0,1,1.0,0.0,61,1.0,0.0,1
26543,14,9,8,0,1,1.0,0.0,99,1.0,0.0,1
123658,16,10,0,0,1,1.0,0.0,1,0.0,1.0,1
2947,49,1,0,0,154,0.01,1.0,1,0.0,0.63,1
23918,49,1,0,0,433,0.0,1.0,1,0.0,1.0,1
18492,44,1,0,0,511,0.0,1.0,1,0.0,1.0,1
77642,49,1,0,0,330,0.0,0.52,1,0.0,0.52,1
90041,14,9,8,0,1,1.0,0.0,57,1.0,0.0,1
60456,14,9,8,0,1,1.0,0.0,62,1.0,0.0,1
96316,49,9,1,0,26,0.08,0.27,2,0.01,0.82,1
56139,49,9,207,0,2,1.0,0.0,180,0.85,0.01,1
66620,14,9,8,0,1,1.0,0.0,78,1.0,0.0,1
21407,14,9,8,0,1,1.0,0.0,206,1.0,0.0,1
48489,14,9,8,0,1,1.0,0.0,106,1.0,0.0,1
29983,49,1,0,0,2,0.5,1.0,1,0.0,0.35,1
78183,14,9,8,0,1,1.0,0.0,4,1.0,0.0,1
22881,44,4,0,0,1,1.0,0.0,1,0.0,0.69,1
10123,14,9,8,0,1,1.0,0.0,61,1.0,0.0,1
13886,44,1,0,0,511,0.0,1.0,1,0.0,1.0,1
73365,14,9,8,0,1,1.0,0.0,36,1.0,0.0,1
62664,14,9,18,0,1,1.0,0.0,113,1.0,0.0,1
41766,14,9,8,0,1,1.0,0.0,145,1.0,0.0,1
118064,14,9,8,0,1,1.0,0.0,28,1.0,0.0,1
74693,49,1,0,0,495,0.0,1.0,1,0.0,1.0,1
95273,49,4,1,0,2,1.0,0.0,2,0.01,0.74,1
41538,49,9,1,0,29,0.07,0.28,2,0.01,0.82,1
46004,14,9,8,0,1,1.0,0.0,153,1.0,0.0,1
23098,14,9,18,0,1,1.0,0.0,255,1.0,0.0,1
61063,14,9,8,0,1,1.0,0.0,81,1.0,0.0,1
79004,26,1,0,0,312,0.0,1.0,1,0.0,0.99,1
47247,14,9,8,0,1,1.0,0.0,129,1.0,0.0,1
47095,44,9,1,0,18,0.17,0.17,3,0.01,0.2,1
115419,49,1,0,0,186,0.01,1.0,1,0.0,0.87,1
20915,49,3,0,0,143,0.01,0.37,2,0.01,0.21,1
31613,49,1,0,0,230,0.0,1.0,1,0.0,0.96,1
57309,49,9,1,0,76,0.08,0.08,6,0.02,0.2,1
74459,49,3,0,0,138,0.01,0.57,2,0.01,0.31,1
88942,14,9,8,0,1,1.0,0.0,32,1.0,0.0,1
58891,14,9,8,0,1,1.0,0.0,25,1.0,0.0,1
103389,23,1,0,0,216,0.0,0.52,1,0.0,0.44,1
68908,27,1,0,0,510,0.0,1.0,1,0.0,1.0,1
108214,14,9,8,0,1,1.0,0.0,61,1.0,0.0,1
20241,44,1,0,0,509,0.0,1.0,1,0.0,1.0,1
68605,18,4,0,0,1,1.0,0.0,1,0.0,0.31,1
81096,49,4,0,0,345,0.01,0.52,2,0.01,0.52,1
27673,14,9,8,0,1,1.0,0.0,192,1.0,0.0,1
105742,14,9,8,0,1,1.0,0.0,132,1.0,0.0,1
68164,14,9,8,0,1,1.0,0.0,16,1.0,0.0,1
88327,14,9,8,0,1,1.0,0.0,191,1.0,0.0,1
