,service,flag,src_bytes,dst_bytes,count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,labels
33007,42,1,0,0,390,0.0,1.0,1,0.0,1.0,1
118609,47,4,1,0,2,1.0,0.0,2,0.01,0.5,1
100119,47,1,0,0,1,1.0,0.0,2,0.02,1.0,1
15313,14,9,8,0,1,1.0,0.0,56,1.0,0.0,1
62146,47,1,0,0,54,0.02,1.0,1,0.0,0.24,1
99388,14,9,8,0,1,1.0,0.0,8,1.0,0.0,1
116215,47,9,1,0,2,1.0,0.0,2,0.01,0.32,1
62363,47,9,215,0,1,1.0,0.0,45,0.85,0.04,1
123039,14,9,8,0,1,1.0,0.0,66,1.0,0.0,1
26511,42,1,0,0,436,0.0,1.0,1,0.0,1.0,1
79975,47,4,1,0,2,1.0,0.0,2,0.01,0.73,1
64465,47,4,1,0,1,1.0,0.0,1,0.0,0.74,1
41848,14,9,8,0,1,1.0,0.0,41,1.0,0.0,1
3053,42,1,0,0,476,0.0,1.0,1,0.0,1.0,1
82619,47,4,0,0,1,1.0,0.0,1,0.01,0.43,1
32378,47,9,1,0,44,0.18,0.09,37,0.15,0.53,1
25509,4,2,0,0,237,0.0,0.53,1,0.0,0.49,1
24105,42,4,1,0,2,1.0,0.0,2,0.01,0.74,1
9213,47,9,1,0,8,0.75,0.38,6,0.02,0.35,1
98662,14,9,8,0,1,1.0,0.0,161,1.0,0.0,1
84467,47,4,1,0,2,1.0,0.0,2,0.01,0.24,1
89000,49,1,0,0,1,1.0,0.0,1,0.02,1.0,1
25226,14,9,8,0,1,1.0,0.0,117,1.0,0.0,1
32076,42,1,0,0,474,0.0,1.0,1,0.0,1.0,1
39615,47,9,207,0,2,1.0,0.0,154,0.83,0.01,1
123200,47,9,1,0,20,0.45,0.35,9,0.04,0.22,1
78271,47,9,1,74,24,0.42,0.12,10,0.04,0.76,1
42138,42,1,0,0,406,0.0,1.0,1,0.0,1.0,1
73013,47,1,0,0,1,1.0,0.0,2,0.02,1.0,1
44779,14,9,8,0,1,1.0,0.0,16,1.0,0.0,1
46728,42,1,0,0,511,0.0,1.0,1,0.0,1.0,1
43556,47,1,0,0,1,1.0,0.0,1,0.07,1.0,1
26315,47,9,207,0,2,1.0,0.0,112,0.82,0.01,1
73053,42,4,0,0,1,1.0,0.0,1,0.0,1.0,1
42722,42,1,0,0,509,0.0,1.0,1,0.0,1.0,1
79321,65,1,0,0,2,0.5,1.0,1,0.0,1.0,1
118970,47,9,1,0,25,0.04,0.2,1,0.0,0.84,1
122253,42,4,1,0,2,1.0,0.0,2,0.01,0.74,1
109961,47,4,1,0,2,1.0,0.0,2,0.01,0.73,1
74618,11,1,0,0,2,0.5,1.0,1,0.0,1.0,1
120339,14,9,8,0,1,1.0,0.0,5,1.0,0.0,1
21810,42,1,0,0,510,0.0,1.0,1,0.0,1.0,1
59346,47,1,0,0,84,0.01,1.0,1,0.0,0.44,1
11907,14,9,8,0,1,1.0,0.0,94,1.0,0.0,1
72377,62,10,0,0,1,1.0,0.0,1,0.0,1.0,1
73879,42,9,1,0,12,0.08,0.5,1,0.0,0.18,1
69597,47,9,1,0,27,0.85,0.07,28,0.11,0.69,1
53926,14,9,8,0,1,1.0,0.0,103,1.0,0.0,1
18713,47,1,0,0,95,0.01,1.0,1,0.0,0.46,1
122486,35,4,0,0,2,0.5,1.0,1,0.0,1.0,1
8657,14,9,8,0,1,1.0,0.0,98,1.0,0.0,1
34848,14,9,8,0,1,1.0,0.0,72,1.0,0.0,1
23578,14,9,8,0,1,1.0,0.0,161,1.0,0.0,1
83052,47,9,1,0,14,0.14,0.29,2,0.01,0.48,1
114111,47,4,0,0,393,0.01,0.52,2,0.01,0.52,1
3722,14,9,8,0,1,1.0,0.0,100,1.0,0.0,1
31695,14,9,8,0,1,1.0,0.0,123,1.0,0.0,1
106417,14,9,8,0,1,1.0,0.0,192,1.0,0.0,1
79024,47,9,1,0,133,0.85,0.03,155,0.61,0.05,1
5023,14,9,8,0,1,1.0,0.0,39,1.0,0.0,1
123904,14,9,8,0,1,1.0,0.0,110,1.0,0.0,1
81253,14,9,8,0,1,1.0,0.0,114,1.0,0.0,1
52937,47,4,0,0,1,1.0,0.0,1,0.0,0.84,1
114630,14,9,8,0,1,1.0,0.0,103,1.0,0.0,1
82250,42,4,1,0,2,1.0,0.0,2,0.01,0.73,1
37092,14,9,8,0,1,1.0,0.0,149,1.0,0.0,1
19522,47,4,0,0,1,1.0,0.0,1,0.0,0.95,1
56052,14,9,8,0,1,1.0,0.0,26,1.0,0.0,1
3826,14,9,20,0,2,1.0,0.0,4,0.02,0.76,1
114603,47,3,0,0,169,0.01,0.39,2,0.01,0.26,1
9866,14,9,8,0,1,1.0,0.0,218,1.0,0.0,1
76069,42,9,1,0,43,0.05,0.21,2,0.01,0.11,1
76692,42,4,1,0,2,1.0,0.0,2,0.01,0.73,1
38064,47,1,0,0,1,1.0,0.0,1,0.0,0.61,1
117616,42,9,1,0,5,1.0,0.0,5,0.02,0.25,1
102704,14,9,8,0,1,1.0,0.0,2,1.0,0.0,1
29659,14,9,8,0,1,1.0,0.0,41,1.0,0.0,1
55129,47,4,1,0,2,1.0,0.0,2,0.01,0.5,1
102723,14,9,8,0,1,1.0,0.0,80,1.0,0.0,1
84180,14,9,8,0,1,1.0,0.0,179,1.0,0.0,1
54272,47,9,1,0,9,1.0,0.0,9,0.12,0.06,1
51737,51,9,1710,375,1,1.0,0.0,126,0.35,0.39,1
88215,14,9,8,0,1,1.0,0.0,159,1.0,0.0,1
76527,47,9,1,26,22,0.41,0.14,9,0.04,0.84,1
8013,47,9,1,0,119,0.83,0.03,149,0.58,0.05,1
26150,14,9,8,0,1,1.0,0.0,85,1.0,0.0,1
102187,47,4,1,0,2,1.0,0.0,2,0.01,0.5,1
48563,14,9,8,0,1,1.0,0.0,177,1.0,0.0,1
16438,14,9,8,0,1,1.0,0.0,155,1.0,0.0,1
115509,14,9,8,0,1,1.0,0.0,123,1.0,0.0,1
15244,47,9,1,0,20,0.05,0.25,1,0.0,0.24,1
50455,14,9,18,0,1,1.0,0.0,31,1.0,0.0,1
58414,14,9,8,0,1,1.0,0.0,151,1.0,0.0,1
93843,14,9,8,0,1,1.0,0.0,20,1.0,0.0,1
93049,47,4,0,0,413,0.0,0.52,2,0.01,0.51,1
20871,47,1,0,0,330,0.0,1.0,1,0.0,1.0,1
24421,47,9,1,0,13,0.08,0.31,1,0.0,0.48,1
17372,14,9,8,0,1,1.0,0.0,255,1.0,0.0,1
107923,47,9,1,0,23,0.04,0.17,1,0.0,0.84,1
13228,52,4,0,0,1,1.0,0.0,1,0.0,1.0,1
85910,22,4,0,0,217,0.01,0.52,2,0.01,0.44,1
22936,14,9,8,0,1,1.0,0.0,127,1.0,0.0,1
13600,42,1,0,0,511,0.0,0.96,1,0.0,0.91,1
106975,47,1,0,0,1,1.0,0.0,2,0.05,1.0,1
44757,47,1,0,0,1,1.0,0.0,2,0.03,1.0,1
108668,42,4,1,0,2,1.0,0.0,2,0.01,0.74,1
69149,14,9,18,0,1,1.0,0.0,129,1.0,0.0,1
70932,14,9,8,0,1,1.0,0.0,87,1.0,0.0,1
14289,33,3,0,0,121,0.02,0.36,3,0.01,0.17,1
106080,14,9,8,0,1,1.0,0.0,129,1.0,0.0,1
74073,47,4,1,0,2,1.0,0.0,2,0.01,0.82,1
89852,42,4,1,0,2,1.0,0.0,2,0.01,0.74,1
7467,14,9,8,0,1,1.0,0.0,110,1.0,0.0,1
101397,14,9,8,0,1,1.0,0.0,117,1.0,0.0,1
33223,14,9,18,0,1,1.0,0.0,4,1.0,0.0,1
65538,47,1,0,0,284,0.0,1.0,1,0.0,0.97,1
89747,14,9,8,0,1,1.0,0.0,117,1.0,0.0,1
122558,47,1,0,0,1,1.0,0.0,1,0.02,1.0,1
121288,47,10,0,0,1,1.0,0.0,1,0.01,0.89,1
93790,42,1,0,0,511,0.0,1.0,1,0.0,1.0,1
93287,39,1,0,0,2,0.5,1.0,1,0.0,1.0,1
88443,47,9,1,0,54,0.15,0.09,8,0.03,0.02,1
99170,47,3,0,0,182,0.01,0.4,2,0.01,0.29,1
94794,47,4,0,0,1,1.0,0.0,1,0.01,0.4,1
72005,47,1,0,0,153,0.01,1.0,1,0.0,0.79,1
63075,47,9,1,0,25,0.84,0.08,26,0.1,0.7,1
55377,14,9,18,0,1,1.0,0.0,96,1.0,0.0,1
16268,47,4,1,0,2,1.0,0.0,2,0.01,0.51,1
24828,47,9,1,0,17,0.29,0.12,50,0.2,0.21,1
118510,14,9,8,0,1,1.0,0.0,61,1.0,0.0,1
17339,47,1,0,0,35,0.03,0.57,1,0.0,0.09,1
21139,47,9,1,0,11,0.64,0.18,7,0.03,0.42,1
2997,47,9,1,0,18,0.11,0.17,2,0.01,0.37,1
115746,14,9,8,0,1,1.0,0.0,17,1.0,0.0,1
16696,47,1,0,0,86,0.01,1.0,1,0.0,0.61,1
71825,47,1,0,0,2,0.5,1.0,1,0.0,0.35,1
57474,14,9,8,0,1,1.0,0.0,80,1.0,0.0,1
9542,5,1,0,0,509,0.0,1.0,1,0.0,1.0,1
18272,47,4,0,0,1,1.0,0.0,1,0.01,0.49,1
115602,49,1,0,0,1,1.0,0.0,2,0.02,1.0,1
34844,47,9,1,0,29,0.07,0.14,2,0.01,0.49,1
40012,14,9,8,0,1,1.0,0.0,89,1.0,0.0,1
91420,47,10,0,0,1,1.0,0.0,1,0.0,0.95,1
103488,47,4,0,0,1,1.0,0.0,1,0.0,0.19,1
64328,47,9,1,0,45,0.4,0.09,85,0.33,0.06,1
82205,47,10,0,0,1,1.0,0.0,1,0.01,0.92,1
63427,14,9,8,0,1,1.0,0.0,129,1.0,0.0,1
52820,42,1,0,0,511,0.0,1.0,1,0.0,1.0,1
124716,47,9,1,0,55,0.51,0.07,94,0.37,0.06,1
123653,14,9,8,0,1,1.0,0.0,129,1.0,0.0,1
53494,42,4,1,0,2,1.0,0.0,2,0.01,0.66,1
124943,14,9,8,0,1,1.0,0.0,87,1.0,0.0,1
51600,14,9,8,0,1,1.0,0.0,83,1.0,0.0,1
64161,14,9,8,0,1,1.0,0.0,61,1.0,0.0,1
99530,47,1,0,0,511,0.0,1.0,1,0.0,1.0,1
111919,47,10,0,0,1,1.0,0.0,1,0.01,0.95,1
27406,23,1,0,0,511,0.0,1.0,1,0.0,1.0,1
2795,14,9,8,0,1,1.0,0.0,84,1.0,0.0,1
14282,14,9,8,0,1,1.0,0.0,20,1.0,0.0,1
111982,14,9,8,0,1,1.0,0.0,194,1.0,0.0,1
77812,47,1,0,0,310,0.0,1.0,1,0.0,1.0,1
49743,42,4,1,0,2,1.0,0.0,2,0.01,0.66,1
117645,14,9,8,0,1,1.0,0.0,41,1.0,0.0,1
100283,47,1,0,0,336,0.0,0.52,1,0.0,0.52,1
7806,47,1,0,0,209,0.0,1.0,1,0.0,0.91,1
308,59,4,0,0,1,1.0,0.0,1,0.0,0.16,1
16802,14,9,8,0,1,1.0,0.0,26,1.0,0.0,1
68452,42,5,0,0,509,0.0,1.0,1,0.0,1.0,1
86694,14,9,8,0,1,1.0,0.0,98,1.0,0.0,1
27467,14,9,8,0,1,1.0,0.0,41,1.0,0.0,1
49073,14,9,8,0,1,1.0,0.0,173,1.0,0.0,1
61537,47,9,1,0,1,1.0,0.0,4,0.02,0.99,1
114714,14,9,18,0,1,1.0,0.0,85,1.0,0.0,1
33328,47,9,1,0,155,0.87,0.03,172,0.67,0.04,1
64263,14,9,8,0,1,1.0,0.0,95,1.0,0.0,1
81940,45,4,0,0,1,1.0,0.0,1,0.0,0.44,1
62031,47,10,0,0,1,1.0,0.0,1,0.02,0.79,1
62738,47,1,0,0,6,0.17,1.0,1,0.01,0.16,1
27233,14,9,8,0,1,1.0,0.0,90,1.0,0.0,1
48490,14,9,8,0,1,1.0,0.0,106,1.0,0.0,1
69904,47,1,0,0,2,0.5,1.0,1,0.0,0.79,1
42547,47,4,0,0,1,1.0,0.0,1,0.0,0.38,1
119194,47,1,0,0,1,1.0,0.0,2,0.11,1.0,1
2968,47,9,100,0,2,1.0,0.0,7,0.19,0.05,1
20502,47,4,1,0,2,1.0,0.0,2,0.01,0.42,1
662,42,9,1,0,30,0.27,0.1,8,0.03,0.06,1
87355,14,9,8,0,1,1.0,0.0,124,1.0,0.0,1
250,14,9,8,0,1,1.0,0.0,63,1.0,0.0,1
118708,47,10,0,0,1,1.0,0.0,1,0.02,0.76,1
26778,42,1,0,0,511,0.0,1.0,1,0.0,1.0,1
78282,42,1,0,0,436,0.0,1.0,1,0.0,1.0,1
79586,47,9,1,0,45,0.47,0.07,21,0.08,0.23,1
45126,18,9,6,25,3,0.67,0.67,2,0.01,0.02,1
59804,47,9,1,0,7,1.0,0.0,7,0.03,0.41,1
61092,47,4,0,0,1,1.0,0.0,1,0.0,0.58,1
27766,15,9,20,0,2,1.0,0.0,2,0.01,0.06,1
92544,47,1,0,0,369,0.0,1.0,1,0.0,1.0,1
67360,47,4,0,0,1,1.0,0.0,1,0.0,0.31,1
80995,14,9,18,0,1,1.0,0.0,201,1.0,0.0,1
51589,47,9,1,0,29,0.07,0.24,2,0.01,0.04,1
44446,47,9,1,0,18,0.17,0.28,3,0.01,0.22,1
69806,14,9,8,0,1,1.0,0.0,255,1.0,0.0,1
59268,59,9,6,4,72,0.01,1.0,1,0.0,0.31,1
72133,14,9,8,0,1,1.0,0.0,86,1.0,0.0,1
61970,42,1,0,0,509,0.0,1.0,1,0.0,1.0,1
96070,14,9,8,0,1,1.0,0.0,62,1.0,0.0,1
44626,42,1,0,0,511,0.0,1.0,1,0.0,1.0,1
404,14,9,8,0,1,1.0,0.0,41,1.0,0.0,1
35527,14,9,8,0,1,1.0,0.0,255,1.0,0.0,1
35936,15,9,18,0,1,1.0,0.0,2,1.0,0.0,1
119257,47,1,0,0,511,0.0,1.0,1,0.0,1.0,1
119308,47,1,0,0,1,1.0,0.0,2,0.12,1.0,1
102076,47,1,0,0,1,1.0,0.0,1,0.02,1.0,1
63516,14,9,8,0,1,1.0,0.0,80,1.0,0.0,1
85854,47,10,0,0,1,1.0,0.0,1,0.01,0.95,1
77923,14,9,8,0,1,1.0,0.0,156,1.0,0.0,1
12541,14,9,8,0,1,1.0,0.0,95,1.0,0.0,1
73978,14,9,8,0,1,1.0,0.0,19,1.0,0.0,1
74912,47,1,0,0,99,0.01,1.0,1,0.0,0.4,1
63658,5,1,0,0,2,0.5,1.0,1,0.0,1.0,1
56875,14,9,8,0,1,1.0,0.0,129,1.0,0.0,1
12577,42,1,0,0,509,0.0,1.0,1,0.0,1.0,1
115271,42,1,0,0,509,0.0,1.0,1,0.0,1.0,1
71118,42,1,0,0,455,0.0,1.0,1,0.0,1.0,1
120669,14,9,8,0,1,1.0,0.0,86,1.0,0.0,1
8523,14,9,8,0,1,1.0,0.0,26,1.0,0.0,1
36347,14,9,8,0,1,1.0,0.0,121,1.0,0.0,1
124578,47,1,0,0,341,0.0,1.0,1,0.0,1.0,1
66307,47,9,215,0,1,1.0,0.0,51,0.86,0.03,1
106019,47,9,1,0,11,0.27,0.36,3,0.01,0.7,1
57012,14,9,8,0,1,1.0,0.0,72,1.0,0.0,1
97127,14,9,8,0,1,1.0,0.0,86,1.0,0.0,1
77404,42,4,1,0,2,1.0,0.0,2,0.01,0.73,1
56782,47,1,0,0,1,1.0,0.0,2,0.02,1.0,1
119904,37,4,1,0,2,1.0,0.0,2,0.01,0.5,1
107565,47,9,1,0,138,0.93,0.01,196,0.77,0.04,1
95804,57,9,0,15,1,1.0,0.0,1,0.25,1.0,1
107088,14,9,8,0,1,1.0,0.0,26,1.0,0.0,1
123629,42,1,0,0,511,0.0,1.0,1,0.0,1.0,1
75993,14,9,8,0,1,1.0,0.0,61,1.0,0.0,1
95830,14,9,18,0,1,1.0,0.0,224,1.0,0.0,1
62479,18,9,0,0,1,1.0,0.0,7,0.02,1.0,1
97117,14,9,8,0,1,1.0,0.0,255,1.0,0.0,1
4958,47,1,0,0,154,0.01,0.99,1,0.0,0.61,1
107649,14,9,8,0,1,1.0,0.0,55,1.0,0.0,1
65727,47,1,0,0,1,1.0,0.0,2,0.14,1.0,1
122696,19,4,0,0,1,1.0,0.0,1,0.01,0.2,1
91816,14,9,8,0,1,1.0,0.0,61,1.0,0.0,1
96877,14,9,8,0,1,1.0,0.0,36,1.0,0.0,1
29032,47,4,0,0,1,1.0,0.0,1,0.0,1.0,1
95823,14,9,8,0,1,1.0,0.0,141,1.0,0.0,1
50552,14,9,8,0,1,1.0,0.0,27,1.0,0.0,1
82547,47,4,0,0,1,1.0,0.0,1,0.01,0.38,1
6419,47,9,1,0,29,1.0,0.0,29,0.3,0.05,1
42751,42,1,0,0,511,0.0,1.0,1,0.0,1.0,1
17547,14,9,8,0,1,1.0,0.0,62,1.0,0.0,1
1221,47,9,1,0,15,0.6,0.33,9,0.04,0.78,1
29054,47,1,0,0,79,0.01,0.54,1,0.0,0.18,1
20275,47,4,1,0,2,1.0,0.0,2,0.01,0.74,1
268,14,9,8,0,1,1.0,0.0,111,1.0,0.0,1
16743,14,9,8,0,1,1.0,0.0,155,1.0,0.0,1
34273,12,9,1,0,24,0.25,0.12,6,0.02,0.91,1
9287,14,9,8,0,1,1.0,0.0,86,1.0,0.0,1
111581,14,9,8,0,1,1.0,0.0,154,1.0,0.0,1
108651,47,1,0,0,1,1.0,0.0,2,0.05,1.0,1
36724,14,9,18,0,1,1.0,0.0,223,1.0,0.0,1
92769,47,4,0,0,1,1.0,0.0,1,0.0,0.45,1
55201,31,4,0,0,1,1.0,0.0,1,0.01,0.47,1
82270,14,9,8,0,1,1.0,0.0,67,1.0,0.0,1
32960,47,4,0,0,1,1.0,0.0,1,0.0,0.64,1
62743,47,4,0,0,1,1.0,0.0,1,0.0,0.95,1
57475,42,1,0,0,511,0.0,1.0,1,0.0,1.0,1
102894,27,4,1,0,2,1.0,0.0,2,0.01,0.4,1
67415,14,9,8,0,1,1.0,0.0,93,1.0,0.0,1
12590,47,4,1,0,2,1.0,0.0,2,0.01,0.51,1
82415,47,1,0,0,1,1.0,0.0,1,0.03,1.0,1
118470,14,9,8,0,1,1.0,0.0,66,1.0,0.0,1
118765,14,9,8,0,1,1.0,0.0,255,1.0,0.0,1
79952,47,9,1,0,20,0.2,0.15,4,0.02,0.62,1
57054,14,9,8,0,1,1.0,0.0,73,1.0,0.0,1
104022,14,9,8,0,1,1.0,0.0,189,1.0,0.0,1
60030,47,4,0,0,1,1.0,0.0,1,0.0,0.32,1
91667,47,1,0,0,1,1.0,0.0,2,0.03,1.0,1
77182,47,1,0,0,135,0.01,1.0,1,0.0,0.56,1
88414,47,9,1,0,51,0.22,0.08,22,0.09,0.59,1
25061,47,4,1,0,2,1.0,0.0,2,0.02,0.05,1
31976,14,9,8,0,1,1.0,0.0,33,1.0,0.0,1
67536,47,4,0,0,1,1.0,0.0,1,0.01,0.56,1
91899,56,1,0,0,160,0.01,0.58,1,0.0,0.36,1
82897,47,1,0,0,2,0.5,1.0,1,0.0,0.05,1
101290,47,1,0,0,2,0.5,1.0,1,0.0,0.62,1
29222,42,1,0,0,509,0.0,1.0,1,0.0,1.0,1
122047,47,10,0,0,1,1.0,0.0,1,0.01,0.94,1
5791,47,9,1,0,138,0.86,0.03,160,0.63,0.05,1
42876,14,9,8,0,1,1.0,0.0,190,1.0,0.0,1
6391,47,4,1,0,2,1.0,0.0,2,0.01,0.51,1
60457,14,9,8,0,1,1.0,0.0,62,1.0,0.0,1
113277,47,9,1,0,21,0.05,0.38,53,0.21,0.22,1
89235,21,1,0,0,4,0.25,0.5,1,0.01,0.06,1
12819,14,9,8,0,1,1.0,0.0,43,1.0,0.0,1
119402,47,4,0,0,1,1.0,0.0,1,0.0,0.84,1
115949,14,9,8,0,1,1.0,0.0,13,1.0,0.0,1
125037,47,10,0,0,1,1.0,0.0,1,0.0,0.96,1
120165,47,4,0,0,1,1.0,0.0,1,0.0,0.05,1
98333,47,1,0,0,31,0.03,1.0,1,0.0,0.15,1
30974,8,4,0,0,183,0.01,0.52,2,0.01,0.38,1
30800,14,9,8,0,1,1.0,0.0,147,1.0,0.0,1
122551,34,1,0,0,7,0.14,1.0,1,0.01,0.17,1
38831,14,9,8,0,1,1.0,0.0,139,1.0,0.0,1
41876,14,9,8,0,1,1.0,0.0,158,1.0,0.0,1
3465,47,4,0,0,1,1.0,0.0,1,0.01,0.29,1
26335,47,1,0,0,1,1.0,0.0,2,0.12,1.0,1
90645,14,9,8,0,1,1.0,0.0,86,1.0,0.0,1
75217,42,1,0,0,511,0.0,1.0,1,0.0,1.0,1
49888,47,9,207,0,2,1.0,0.0,98,0.86,0.02,1
57823,42,9,1,0,9,0.11,0.44,1,0.0,0.17,1
68486,14,9,8,0,1,1.0,0.0,67,1.0,0.0,1
86130,14,9,8,0,1,1.0,0.0,159,1.0,0.0,1
48528,42,1,0,0,511,0.0,1.0,1,0.0,1.0,1
34048,14,9,8,0,1,1.0,0.0,183,1.0,0.0,1
115009,47,1,0,0,2,0.5,1.0,1,0.0,0.76,1
22847,14,9,8,0,1,1.0,0.0,35,1.0,0.0,1
36044,42,1,0,0,511,0.0,1.0,1,0.0,1.0,1
71646,14,9,8,0,1,1.0,0.0,167,1.0,0.0,1
68115,47,1,0,0,263,0.0,1.0,1,0.0,1.0,1
95714,15,9,18,0,1,1.0,0.0,5,1.0,0.0,1
125427,14,9,8,0,1,1.0,0.0,129,1.0,0.0,1
6547,14,9,8,0,1,1.0,0.0,217,1.0,0.0,1
93922,47,9,1,0,20,0.05,0.3,20,0.08,0.76,1
112881,47,4,1,0,2,1.0,0.0,2,0.01,0.82,1
86239,14,9,18,0,1,1.0,0.0,219,1.0,0.0,1
110360,18,9,0,0,1,1.0,0.0,8,0.02,1.0,1
50982,47,4,0,0,1,1.0,0.0,1,0.0,1.0,1
90749,42,1,0,0,510,0.0,1.0,1,0.0,1.0,1
87898,42,4,1,0,2,1.0,0.0,2,0.01,0.73,1
40781,47,9,1,0,22,0.41,0.09,48,0.19,0.25,1
113008,14,9,8,0,1,1.0,0.0,69,1.0,0.0,1
71182,18,9,9,28,2,1.0,0.0,5,0.02,0.31,1
67539,42,1,0,0,322,0.0,1.0,1,0.0,1.0,1
75482,47,9,1,0,59,0.36,0.08,55,0.22,0.18,1
34409,51,9,0,85,1,1.0,0.0,99,0.17,1.0,1
31980,47,1,0,0,1,1.0,0.0,1,0.0,0.47,1
124204,47,3,0,0,139,0.01,0.37,2,0.01,0.2,1
16034,42,1,0,0,444,0.0,1.0,1,0.0,1.0,1
82245,14,9,8,0,1,1.0,0.0,43,1.0,0.0,1
76194,47,9,1,0,36,0.03,0.11,1,0.0,0.67,1
93754,14,9,8,0,1,1.0,0.0,48,1.0,0.0,1
84146,42,4,1,0,2,1.0,0.0,2,0.01,0.7,1
93437,47,10,0,0,1,1.0,0.0,1,0.02,0.81,1
71149,47,9,1,0,6,1.0,0.0,6,0.02,0.21,1
21958,48,1,0,0,1,1.0,0.0,1,0.0,1.0,1
99262,47,4,0,0,371,0.01,0.52,2,0.01,0.52,1
36621,47,3,0,0,159,0.01,0.38,2,0.01,0.24,1
87831,14,9,8,0,1,1.0,0.0,80,1.0,0.0,1
56325,47,9,1,0,5,1.0,0.0,5,0.02,0.28,1
109022,42,9,1,0,10,0.1,0.8,1,0.0,0.14,1
39792,47,1,0,0,326,0.0,1.0,1,0.0,1.0,1
94730,14,9,8,0,1,1.0,0.0,74,1.0,0.0,1
117635,47,1,0,0,511,0.0,1.0,1,0.0,1.0,1
59716,47,1,0,0,1,1.0,0.0,2,0.02,1.0,1
105472,47,9,1,0,83,0.67,0.05,118,0.46,0.05,1
91776,47,9,100,0,2,1.0,0.0,3,0.09,0.06,1
100999,14,9,8,0,1,1.0,0.0,58,1.0,0.0,1
98537,14,9,8,0,1,1.0,0.0,203,1.0,0.0,1
45137,47,4,0,0,1,1.0,0.0,1,0.01,0.46,1
13028,42,1,0,0,511,0.0,1.0,1,0.0,1.0,1
113656,42,9,1,0,31,0.03,0.23,1,0.0,0.17,1
124909,47,9,1,0,24,1.0,0.0,24,0.26,0.05,1
57625,42,4,0,0,1,1.0,0.0,1,0.0,0.73,1
46862,47,5,0,0,510,0.0,1.0,1,0.0,1.0,1
30787,47,9,1,0,15,0.27,0.13,31,0.12,0.5,1
62751,47,9,1,0,37,0.35,0.08,13,0.05,0.23,1
89192,9,4,0,0,1,1.0,0.0,1,0.02,0.26,1
54125,47,1,0,0,434,0.0,1.0,1,0.0,1.0,1
80430,47,1,0,0,302,0.0,1.0,1,0.0,1.0,1
19202,57,4,0,0,1,1.0,0.0,1,0.01,0.15,1
40220,14,9,8,0,1,1.0,0.0,67,1.0,0.0,1
24412,47,4,0,0,1,1.0,0.0,1,0.0,0.16,1
81128,47,1,0,0,257,0.0,0.51,1,0.0,0.51,1
2978,47,4,0,0,3,0.33,0.67,1,0.0,0.66,1
92409,47,10,0,0,1,1.0,0.0,1,0.01,0.95,1
61442,47,4,0,0,1,1.0,0.0,1,0.0,1.0,1
56840,14,9,8,0,1,1.0,0.0,15,1.0,0.0,1
32554,42,4,1,0,2,1.0,0.0,2,0.01,0.68,1
125388,14,9,8,0,1,1.0,0.0,85,1.0,0.0,1
78587,42,1,0,0,511,0.0,1.0,1,0.0,1.0,1
36067,14,9,8,0,1,1.0,0.0,122,1.0,0.0,1
45391,42,4,0,0,1,1.0,0.0,1,0.0,0.72,1
125733,47,9,1,0,25,0.04,0.28,1,0.0,0.48,1
66071,42,1,0,0,511,0.0,1.0,1,0.0,1.0,1
13970,14,9,8,0,1,1.0,0.0,14,1.0,0.0,1
117164,14,9,8,0,1,1.0,0.0,6,1.0,0.0,1
53803,47,9,1,0,133,0.72,0.05,146,0.57,0.05,1
88833,53,2,0,0,19,0.05,0.53,1,0.01,0.07,1
49553,53,2,0,0,16,0.06,0.56,1,0.0,0.05,1
113185,14,9,8,0,1,1.0,0.0,67,1.0,0.0,1
28706,14,9,8,0,1,1.0,0.0,43,1.0,0.0,1
104536,14,9,8,0,1,1.0,0.0,6,1.0,0.0,1
2119,47,4,1,0,2,1.0,0.0,2,0.01,0.64,1
71549,47,4,1,0,2,1.0,0.0,2,0.01,0.16,1
79695,47,1,0,0,224,0.0,1.0,1,0.0,0.89,1
12021,47,4,1,0,2,1.0,0.0,2,0.01,0.5,1
10012,47,9,215,0,1,1.0,0.0,1,1.0,0.0,1
31106,14,9,8,0,1,1.0,0.0,51,1.0,0.0,1
100622,14,9,18,0,1,1.0,0.0,30,1.0,0.0,1
43920,47,1,0,0,40,0.03,1.0,1,0.0,0.18,1
122317,38,4,0,0,4,0.5,0.5,2,0.01,0.02,1
16924,47,1,0,0,119,0.01,1.0,1,0.0,0.52,1
98435,14,9,8,0,1,1.0,0.0,181,1.0,0.0,1
6649,47,9,1,0,48,0.44,0.08,87,0.34,0.06,1
25349,14,9,8,0,1,1.0,0.0,188,1.0,0.0,1
92088,47,1,0,0,2,0.5,1.0,1,0.0,1.0,1
67971,42,4,1,0,2,1.0,0.0,2,0.01,0.65,1
26921,19,2,0,0,2,0.5,1.0,1,0.0,0.18,1
50103,42,1,0,0,511,0.0,1.0,1,0.0,1.0,1
89056,42,1,0,0,371,0.0,1.0,1,0.0,1.0,1
59208,14,9,8,0,1,1.0,0.0,167,1.0,0.0,1
117812,42,4,1,0,2,1.0,0.0,2,0.01,0.73,1
10956,14,9,8,0,1,1.0,0.0,109,1.0,0.0,1
94977,14,9,18,0,1,1.0,0.0,130,1.0,0.0,1
107160,14,9,8,0,1,1.0,0.0,33,1.0,0.0,1
25313,47,4,1,0,2,1.0,0.0,2,0.01,0.66,1
